ind,PDB_chain,LIG,ro_label,lo_label,pLin_F9,conf_id,conf_rank
45,7KJS_A,7TW,2,1,5.8616167096756,5,5
45,7KJS_A,7TW,2,1,5.8314859893663,5,6
45,7KJS_A,7TW,2,1,5.8057894728285,5,7
45,7KJS_A,7TW,2,1,5.793106293819,5,8
45,7KJS_A,7TW,2,1,5.7294501294522,5,9
46,3BHU_A,7TW,2,1,6.766225180995299,1,1
46,3BHU_A,7TW,2,1,6.7171132431405,1,2
46,3BHU_A,7TW,2,1,6.5742857745168,1,3
46,3BHU_A,7TW,2,1,6.4384925850166,1,4
46,3BHU_A,7TW,2,1,6.3768202397085005,1,5
46,3BHU_A,7TW,2,1,6.3694641858569,1,6
46,3BHU_A,7TW,2,1,6.3173555452675005,1,7
46,3BHU_A,7TW,2,1,6.3120035914731,1,8
46,3BHU_A,7TW,2,1,6.2633596202383,1,9
46,3BHU_A,7TW,2,1,6.5456541097252,2,1
46,3BHU_A,7TW,2,1,6.4883313161077,2,2
46,3BHU_A,7TW,2,1,6.3688521104566,2,3
46,3BHU_A,7TW,2,1,6.275220527618199,2,4
46,3BHU_A,7TW,2,1,6.2524780393668005,2,5
46,3BHU_A,7TW,2,1,6.183048113111299,2,6
46,3BHU_A,7TW,2,1,6.147536759548601,2,7
46,3BHU_A,7TW,2,1,6.1441147573073,2,8
46,3BHU_A,7TW,2,1,6.1121338304777,2,9
46,3BHU_A,7TW,2,1,6.474828667400399,3,1
46,3BHU_A,7TW,2,1,6.4650963773401,3,2
46,3BHU_A,7TW,2,1,6.3267338823934,3,3
46,3BHU_A,7TW,2,1,6.2429213248078,3,4
46,3BHU_A,7TW,2,1,6.217175833142701,3,5
46,3BHU_A,7TW,2,1,6.1487895824733005,3,6
46,3BHU_A,7TW,2,1,6.1383906600265,3,7
46,3BHU_A,7TW,2,1,6.0992362523412,3,8
46,3BHU_A,7TW,2,1,6.080869904792899,3,9
46,3BHU_A,7TW,2,1,6.5508640671905,4,1
46,3BHU_A,7TW,2,1,6.528129273249199,4,2
46,3BHU_A,7TW,2,1,6.378273122030699,4,3
46,3BHU_A,7TW,2,1,6.2618081055158,4,4
46,3BHU_A,7TW,2,1,6.2146820845011,4,5
46,3BHU_A,7TW,2,1,6.2032143057565,4,6
46,3BHU_A,7TW,2,1,6.1597145419434,4,7
46,3BHU_A,7TW,2,1,6.150865733253199,4,8
46,3BHU_A,7TW,2,1,6.1075191588266,4,9
46,3BHU_A,7TW,2,1,6.5842719914801995,5,1
46,3BHU_A,7TW,2,1,6.543042841315801,5,2
46,3BHU_A,7TW,2,1,6.299113010831199,5,3
46,3BHU_A,7TW,2,1,6.2676196421395,5,4
46,3BHU_A,7TW,2,1,6.224062519408399,5,5
46,3BHU_A,7TW,2,1,6.2213169416450995,5,6
46,3BHU_A,7TW,2,1,6.188773611358,5,7
46,3BHU_A,7TW,2,1,6.129809061743299,5,8
46,3BHU_A,7TW,2,1,6.099973541819399,5,9
47,4CFW_C,7TW,2,1,6.3043831218114,1,1
47,4CFW_C,7TW,2,1,6.297641937956999,1,2
47,4CFW_C,7TW,2,1,6.252827092588,1,3
47,4CFW_C,7TW,2,1,6.2192407908652,1,4
47,4CFW_C,7TW,2,1,6.185995151238,1,5
47,4CFW_C,7TW,2,1,6.1813301181635,1,6
47,4CFW_C,7TW,2,1,6.1521094609019,1,7
47,4CFW_C,7TW,2,1,6.0648147402252,1,8
47,4CFW_C,7TW,2,1,6.057164190138599,1,9
47,4CFW_C,7TW,2,1,6.3467741641452,2,1
47,4CFW_C,7TW,2,1,6.3354315994784995,2,2
47,4CFW_C,7TW,2,1,6.2603097541485,2,3
47,4CFW_C,7TW,2,1,6.2479130323236,2,4
47,4CFW_C,7TW,2,1,6.2223599130808,2,5
47,4CFW_C,7TW,2,1,6.124762797241299,2,6
47,4CFW_C,7TW,2,1,6.1177711852311,2,7
47,4CFW_C,7TW,2,1,6.093641572036,2,8
47,4CFW_C,7TW,2,1,6.031685916215399,2,9
47,4CFW_C,7TW,2,1,6.3442999923517,3,1
47,4CFW_C,7TW,2,1,6.3292185430939,3,2
47,4CFW_C,7TW,2,1,6.255295667852799,3,3
47,4CFW_C,7TW,2,1,6.2403876963149,3,4
47,4CFW_C,7TW,2,1,6.2167288516716,3,5
47,4CFW_C,7TW,2,1,6.1170891642244,3,6
47,4CFW_C,7TW,2,1,6.1115518355023,3,7
47,4CFW_C,7TW,2,1,6.101419426646999,3,8
47,4CFW_C,7TW,2,1,6.0837455963473,3,9
47,4CFW_C,7TW,2,1,6.2780465472298,4,1
47,4CFW_C,7TW,2,1,6.2262414908165,4,2
47,4CFW_C,7TW,2,1,6.2125681589862,4,3
47,4CFW_C,7TW,2,1,6.150014430089399,4,4
47,4CFW_C,7TW,2,1,6.129748204078,4,5
47,4CFW_C,7TW,2,1,6.127944170753199,4,6
47,4CFW_C,7TW,2,1,6.075473178768901,4,7
47,4CFW_C,7TW,2,1,6.0637486858592,4,8
47,4CFW_C,7TW,2,1,6.039307786843,4,9
47,4CFW_C,7TW,2,1,6.3121064194361995,5,1
47,4CFW_C,7TW,2,1,6.248324344176,5,2
47,4CFW_C,7TW,2,1,6.2480004716665,5,3
47,4CFW_C,7TW,2,1,6.1699868566813,5,4
47,4CFW_C,7TW,2,1,6.152316517794,5,5
47,4CFW_C,7TW,2,1,6.117138828832299,5,6
47,4CFW_C,7TW,2,1,6.0802606313244,5,7
47,4CFW_C,7TW,2,1,6.079114135110101,5,8
47,4CFW_C,7TW,2,1,6.0749457481146,5,9
48,1B38_A,7TW,1,1,6.3314940491209,1,1
48,1B38_A,7TW,1,1,6.2282288012876,1,2
48,1B38_A,7TW,1,1,6.1021748993423,1,3
48,1B38_A,7TW,1,1,6.1019139822795,1,4
48,1B38_A,7TW,1,1,6.10169573233,1,5
48,1B38_A,7TW,1,1,6.1002806247428,1,6
48,1B38_A,7TW,1,1,6.091645166288901,1,7
48,1B38_A,7TW,1,1,6.0716083832844,1,8
48,1B38_A,7TW,1,1,6.0610352863022,1,9
48,1B38_A,7TW,1,1,6.3279251508373,2,1
48,1B38_A,7TW,1,1,6.1840917813625,2,2
48,1B38_A,7TW,1,1,6.156172914818,2,3
48,1B38_A,7TW,1,1,6.0963731548101,2,4
48,1B38_A,7TW,1,1,6.0894969721212,2,5
48,1B38_A,7TW,1,1,6.075372448587199,2,6
48,1B38_A,7TW,1,1,6.0472829062546,2,7
48,1B38_A,7TW,1,1,6.0352268391904,2,8
48,1B38_A,7TW,1,1,6.0130096838119,2,9
48,1B38_A,7TW,1,1,6.397686636577499,3,1
48,1B38_A,7TW,1,1,6.335850605640999,3,2
48,1B38_A,7TW,1,1,6.2205166967202,3,3
48,1B38_A,7TW,1,1,6.174779898430599,3,4
48,1B38_A,7TW,1,1,6.1000896606212995,3,5
48,1B38_A,7TW,1,1,6.0893766504216,3,6
48,1B38_A,7TW,1,1,6.074464490655799,3,7
48,1B38_A,7TW,1,1,6.0704429997026,3,8
48,1B38_A,7TW,1,1,6.0449654299298,3,9
48,1B38_A,7TW,1,1,6.357741783393699,4,1
48,1B38_A,7TW,1,1,6.281258697982099,4,2
48,1B38_A,7TW,1,1,6.2316473121165,4,3
48,1B38_A,7TW,1,1,6.1773505975081004,4,4
48,1B38_A,7TW,1,1,6.15181217007,4,5
48,1B38_A,7TW,1,1,6.1318971023961,4,6
48,1B38_A,7TW,1,1,6.118163609716,4,7
48,1B38_A,7TW,1,1,6.0944998726944,4,8
48,1B38_A,7TW,1,1,6.086715013253899,4,9
48,1B38_A,7TW,1,1,6.3497736614767,5,1
48,1B38_A,7TW,1,1,6.2636051486809,5,2
48,1B38_A,7TW,1,1,6.2380177534504,5,3
48,1B38_A,7TW,1,1,6.169184513975,5,4
48,1B38_A,7TW,1,1,6.1322279724002,5,5
48,1B38_A,7TW,1,1,6.1314214341310995,5,6
48,1B38_A,7TW,1,1,6.0880608720502,5,7
48,1B38_A,7TW,1,1,6.0860777644768,5,8
48,1B38_A,7TW,1,1,6.0815414368926,5,9
49,4FKG_A,7TW,1,1,5.901902224955,1,1
49,4FKG_A,7TW,1,1,5.826227768259,1,2
49,4FKG_A,7TW,1,1,5.7742216108924,1,3
49,4FKG_A,7TW,1,1,5.767927063768799,1,4
49,4FKG_A,7TW,1,1,5.7623082443077,1,5
49,4FKG_A,7TW,1,1,5.732524479438199,1,6
49,4FKG_A,7TW,1,1,5.6887158869954995,1,7
49,4FKG_A,7TW,1,1,5.6751177452251,1,8
49,4FKG_A,7TW,1,1,5.6328540147506,1,9
49,4FKG_A,7TW,1,1,5.879911710651599,2,1
49,4FKG_A,7TW,1,1,5.7880362422363,2,2
49,4FKG_A,7TW,1,1,5.770974480002,2,3
49,4FKG_A,7TW,1,1,5.7665053034273,2,4
49,4FKG_A,7TW,1,1,5.7263810312546,2,5
49,4FKG_A,7TW,1,1,5.6909630583038,2,6
49,4FKG_A,7TW,1,1,5.6724788462474,2,7
49,4FKG_A,7TW,1,1,5.6647181259628,2,8
49,4FKG_A,7TW,1,1,5.6566737504254,2,9
49,4FKG_A,7TW,1,1,5.8779964509032,3,1
49,4FKG_A,7TW,1,1,5.8025601804149005,3,2
49,4FKG_A,7TW,1,1,5.768318791438199,3,3
49,4FKG_A,7TW,1,1,5.7577764643615,3,4
49,4FKG_A,7TW,1,1,5.697130645643299,3,5
49,4FKG_A,7TW,1,1,5.6672692408573,3,6
49,4FKG_A,7TW,1,1,5.657382705184899,3,7
49,4FKG_A,7TW,1,1,5.6439786815429995,3,8
49,4FKG_A,7TW,1,1,5.6432165707632,3,9
49,4FKG_A,7TW,1,1,5.9022547769235,4,1
49,4FKG_A,7TW,1,1,5.7755062599482,4,2
49,4FKG_A,7TW,1,1,5.7583094915445,4,3
49,4FKG_A,7TW,1,1,5.7569877645692,4,4
49,4FKG_A,7TW,1,1,5.7346475002291,4,5
49,4FKG_A,7TW,1,1,5.7089009596733,4,6
49,4FKG_A,7TW,1,1,5.6645691248042,4,7
49,4FKG_A,7TW,1,1,5.663910538803,4,8
49,4FKG_A,7TW,1,1,5.6083260284667,4,9
49,4FKG_A,7TW,1,1,5.905318630667599,5,1
49,4FKG_A,7TW,1,1,5.8317490042105,5,2
49,4FKG_A,7TW,1,1,5.7730317434144,5,3
49,4FKG_A,7TW,1,1,5.7265209298023,5,4
49,4FKG_A,7TW,1,1,5.690549648669999,5,5
49,4FKG_A,7TW,1,1,5.6833331486258,5,6
49,4FKG_A,7TW,1,1,5.6759452686431,5,7
49,4FKG_A,7TW,1,1,5.6617644424166995,5,8
49,4FKG_A,7TW,1,1,5.639436764765,5,9
50,2R3R_A,7TW,1,1,6.1255056759133,1,1
50,2R3R_A,7TW,1,1,6.056273711273899,1,2
50,2R3R_A,7TW,1,1,5.9742700867263,1,3
50,2R3R_A,7TW,1,1,5.942507417181099,1,4
50,2R3R_A,7TW,1,1,5.9235024125549005,1,5
50,2R3R_A,7TW,1,1,5.9158245839752,1,6
50,2R3R_A,7TW,1,1,5.8741771244638,1,7
50,2R3R_A,7TW,1,1,5.7169037096532,1,8
50,2R3R_A,7TW,1,1,5.6275279458183,1,9
50,2R3R_A,7TW,1,1,6.317818619509199,2,1
50,2R3R_A,7TW,1,1,6.314914952646199,2,2
50,2R3R_A,7TW,1,1,6.2181992203954,2,3
50,2R3R_A,7TW,1,1,6.2171828306373,2,4
50,2R3R_A,7TW,1,1,6.212994162643299,2,5
50,2R3R_A,7TW,1,1,6.2020279370258,2,6
50,2R3R_A,7TW,1,1,6.178196311478099,2,7
50,2R3R_A,7TW,1,1,6.0992068760667,2,8
50,2R3R_A,7TW,1,1,6.0935422428202,2,9
50,2R3R_A,7TW,1,1,6.064947648613199,3,1
50,2R3R_A,7TW,1,1,6.0645769060927,3,2
50,2R3R_A,7TW,1,1,6.016005689730999,3,3
50,2R3R_A,7TW,1,1,5.9859281327769,3,4
50,2R3R_A,7TW,1,1,5.9684277801971,3,5
50,2R3R_A,7TW,1,1,5.9617075814916,3,6
50,2R3R_A,7TW,1,1,5.953556182428299,3,7
50,2R3R_A,7TW,1,1,5.9318139984993,3,8
50,2R3R_A,7TW,1,1,5.923253385365,3,9
50,2R3R_A,7TW,1,1,6.0645922947129,4,1
50,2R3R_A,7TW,1,1,6.0635961932882,4,2
50,2R3R_A,7TW,1,1,6.0000295660457,4,3
50,2R3R_A,7TW,1,1,5.9634913338179,4,4
50,2R3R_A,7TW,1,1,5.9589766881981,4,5
50,2R3R_A,7TW,1,1,5.9587885186735,4,6
50,2R3R_A,7TW,1,1,5.918065117198999,4,7
50,2R3R_A,7TW,1,1,5.9089924620306,4,8
50,2R3R_A,7TW,1,1,5.8981535482724,4,9
50,2R3R_A,7TW,1,1,6.0555965899804,5,1
50,2R3R_A,7TW,1,1,6.0365901843883005,5,2
50,2R3R_A,7TW,1,1,6.017914656135199,5,3
50,2R3R_A,7TW,1,1,5.9747170755323,5,4
50,2R3R_A,7TW,1,1,5.9378486701159,5,5
50,2R3R_A,7TW,1,1,5.936839982002799,5,6
50,2R3R_A,7TW,1,1,5.8942663666731,5,7
50,2R3R_A,7TW,1,1,5.8630342671194,5,8
50,2R3R_A,7TW,1,1,5.783585608288799,5,9
51,1GIH_A,7TW,1,1,6.4811508450923,1,1
51,1GIH_A,7TW,1,1,6.409923178856199,1,2
51,1GIH_A,7TW,1,1,6.3900172064583,1,3
51,1GIH_A,7TW,1,1,6.381126427470299,1,4
51,1GIH_A,7TW,1,1,6.370392432121699,1,5
51,1GIH_A,7TW,1,1,6.351716903868599,1,6
51,1GIH_A,7TW,1,1,6.294123401096799,1,7
51,1GIH_A,7TW,1,1,6.2856761121675,1,8
51,1GIH_A,7TW,1,1,6.285352232323099,1,9
51,1GIH_A,7TW,1,1,6.517973077313199,2,1
51,1GIH_A,7TW,1,1,6.4123875512233,2,2
51,1GIH_A,7TW,1,1,6.3988758072400005,2,3
51,1GIH_A,7TW,1,1,6.397510364260699,2,4
51,1GIH_A,7TW,1,1,6.3674335041221,2,5
51,1GIH_A,7TW,1,1,6.3556810285689,2,6
51,1GIH_A,7TW,1,1,6.3236084668335995,2,7
51,1GIH_A,7TW,1,1,6.2840385517331,2,8
51,1GIH_A,7TW,1,1,6.2777492563979,2,9
51,1GIH_A,7TW,1,1,6.514941401775399,3,1
51,1GIH_A,7TW,1,1,6.416647573124499,3,2
51,1GIH_A,7TW,1,1,6.4034946744539,3,3
51,1GIH_A,7TW,1,1,6.3971578122922,3,4
51,1GIH_A,7TW,1,1,6.392746698785899,3,5
51,1GIH_A,7TW,1,1,6.374382441684101,3,6
51,1GIH_A,7TW,1,1,6.324847302104,3,7
51,1GIH_A,7TW,1,1,6.2867512544746,3,8
51,1GIH_A,7TW,1,1,6.2673923042489,3,9
51,1GIH_A,7TW,1,1,6.5008301690802,4,1
51,1GIH_A,7TW,1,1,6.3882355519134,4,2
51,1GIH_A,7TW,1,1,6.370059471671099,4,3
51,1GIH_A,7TW,1,1,6.3551612922247,4,4
51,1GIH_A,7TW,1,1,6.33763085922,4,5
51,1GIH_A,7TW,1,1,6.3325908807273,4,6
51,1GIH_A,7TW,1,1,6.3273501533565,4,7
51,1GIH_A,7TW,1,1,6.2920213727897,4,8
51,1GIH_A,7TW,1,1,6.2636995855184,4,9
51,1GIH_A,7TW,1,1,6.497045822778899,5,1
51,1GIH_A,7TW,1,1,6.427998528916801,5,2
51,1GIH_A,7TW,1,1,6.4229186852426,5,3
51,1GIH_A,7TW,1,1,6.3487118026735,5,4
51,1GIH_A,7TW,1,1,6.3300579563848,5,5
51,1GIH_A,7TW,1,1,6.3235224284566,5,6
51,1GIH_A,7TW,1,1,6.3007351753105,5,7
51,1GIH_A,7TW,1,1,6.2796512253075,5,8
51,1GIH_A,7TW,1,1,6.265771533400599,5,9
52,2BHE_A,7TW,1,1,6.360046673030099,1,1
52,2BHE_A,7TW,1,1,5.5984811183518,1,2
52,2BHE_A,7TW,1,1,5.5603109222183,1,3
52,2BHE_A,7TW,1,1,5.5387862840884,1,4
52,2BHE_A,7TW,1,1,5.5117568475179,1,5
52,2BHE_A,7TW,1,1,5.5108495790671,1,6
52,2BHE_A,7TW,1,1,5.4644877666136,1,7
52,2BHE_A,7TW,1,1,5.444597886986299,1,8
52,2BHE_A,7TW,1,1,5.425472215920199,1,9
52,2BHE_A,7TW,1,1,6.2732590946743,2,1
52,2BHE_A,7TW,1,1,5.7609053713337,2,2
52,2BHE_A,7TW,1,1,5.6067157538603,2,3
52,2BHE_A,7TW,1,1,5.5183388933819,2,4
52,2BHE_A,7TW,1,1,5.4917165657661,2,5
52,2BHE_A,7TW,1,1,5.4556658916762,2,6
52,2BHE_A,7TW,1,1,5.452434149406,2,7
52,2BHE_A,7TW,1,1,5.4514828202109,2,8
52,2BHE_A,7TW,1,1,5.4442998920039996,2,9
52,2BHE_A,7TW,1,1,6.2913645324947,3,1
52,2BHE_A,7TW,1,1,6.2363739070067,3,2
52,2BHE_A,7TW,1,1,5.966718873190399,3,3
52,2BHE_A,7TW,1,1,5.9498068089302,3,4
52,2BHE_A,7TW,1,1,5.8643098282340995,3,5
52,2BHE_A,7TW,1,1,5.6523273454069,3,6
52,2BHE_A,7TW,1,1,5.458131312934,3,7
52,2BHE_A,7TW,1,1,5.4440109922977,3,8
52,2BHE_A,7TW,1,1,5.4427648147924,3,9
52,2BHE_A,7TW,1,1,6.286100010708299,4,1
52,2BHE_A,7TW,1,1,6.2438453755098,4,2
52,2BHE_A,7TW,1,1,5.9380788099382995,4,3
52,2BHE_A,7TW,1,1,5.9050248385829995,4,4
52,2BHE_A,7TW,1,1,5.5770264258283,4,5
52,2BHE_A,7TW,1,1,5.5529157000007,4,6
52,2BHE_A,7TW,1,1,5.5085156652314,4,7
52,2BHE_A,7TW,1,1,5.4988854989838005,4,8
52,2BHE_A,7TW,1,1,5.4802970579984,4,9
52,2BHE_A,7TW,1,1,6.3316010799816995,5,1
52,2BHE_A,7TW,1,1,6.2656113465195,5,2
52,2BHE_A,7TW,1,1,6.171152937078599,5,3
52,2BHE_A,7TW,1,1,5.9738573812429,5,4
52,2BHE_A,7TW,1,1,5.9616642102279,5,5
52,2BHE_A,7TW,1,1,5.8695470641925,5,6
52,2BHE_A,7TW,1,1,5.5741014290761,5,7
52,2BHE_A,7TW,1,1,5.570468167045,5,8
52,2BHE_A,7TW,1,1,5.530044154183799,5,9
53,4FKI_A,7TW,1,1,5.8243988989628,1,1
53,4FKI_A,7TW,1,1,5.8101432274168,1,2
53,4FKI_A,7TW,1,1,5.6961051606092,1,3
53,4FKI_A,7TW,1,1,5.6578279482847,1,4
53,4FKI_A,7TW,1,1,5.6561882900689,1,5
53,4FKI_A,7TW,1,1,5.6497601377418,1,6
53,4FKI_A,7TW,1,1,5.641164207064,1,7
53,4FKI_A,7TW,1,1,5.6237407975852,1,8
53,4FKI_A,7TW,1,1,5.6198669068247,1,9
53,4FKI_A,7TW,1,1,5.8453964585136,2,1
53,4FKI_A,7TW,1,1,5.7891823937103,2,2
53,4FKI_A,7TW,1,1,5.7695730079939,2,3
53,4FKI_A,7TW,1,1,5.702642786318799,2,4
53,4FKI_A,7TW,1,1,5.6757658423193,2,5
53,4FKI_A,7TW,1,1,5.653838987613,2,6
53,4FKI_A,7TW,1,1,5.6483111062421,2,7
53,4FKI_A,7TW,1,1,5.601796801217599,2,8
53,4FKI_A,7TW,1,1,5.598120872073199,2,9
53,4FKI_A,7TW,1,1,5.8386014144885,3,1
53,4FKI_A,7TW,1,1,5.794431167466399,3,2
53,4FKI_A,7TW,1,1,5.7699318606415,3,3
53,4FKI_A,7TW,1,1,5.7219874041499,3,4
53,4FKI_A,7TW,1,1,5.6817309204047,3,5
53,4FKI_A,7TW,1,1,5.671842639026099,3,6
53,4FKI_A,7TW,1,1,5.650797864724,3,7
53,4FKI_A,7TW,1,1,5.6005320810851,3,8
53,4FKI_A,7TW,1,1,5.5964402924503,3,9
53,4FKI_A,7TW,1,1,5.8102607398497,4,1
53,4FKI_A,7TW,1,1,5.7493193833407,4,2
53,4FKI_A,7TW,1,1,5.7453094375201,4,3
53,4FKI_A,7TW,1,1,5.718546514541099,4,4
53,4FKI_A,7TW,1,1,5.7182303363416995,4,5
53,4FKI_A,7TW,1,1,5.7105073834572,4,6
53,4FKI_A,7TW,1,1,5.6507128752377005,4,7
53,4FKI_A,7TW,1,1,5.649256142093,4,8
53,4FKI_A,7TW,1,1,5.6431808938096,4,9
53,4FKI_A,7TW,1,1,5.8252124347265,5,1
53,4FKI_A,7TW,1,1,5.7746535558185,5,2
53,4FKI_A,7TW,1,1,5.7682341466922,5,3
53,4FKI_A,7TW,1,1,5.756583794951699,5,4
53,4FKI_A,7TW,1,1,5.749284058462299,5,5
53,4FKI_A,7TW,1,1,5.7402663123553,5,6
53,4FKI_A,7TW,1,1,5.6614716918879,5,7
53,4FKI_A,7TW,1,1,5.6425205547673,5,8
53,4FKI_A,7TW,1,1,5.6315029115008,5,9
54,1GIJ_A,7TW,1,1,6.4237448076947,1,1
54,1GIJ_A,7TW,1,1,6.4091705007578,1,2
54,1GIJ_A,7TW,1,1,6.3914449080688005,1,3
54,1GIJ_A,7TW,1,1,6.3765110516688,1,4
54,1GIJ_A,7TW,1,1,6.3493525575328,1,5
54,1GIJ_A,7TW,1,1,6.300470759500399,1,6
54,1GIJ_A,7TW,1,1,6.287358430161699,1,7
54,1GIJ_A,7TW,1,1,6.283713982408099,1,8
54,1GIJ_A,7TW,1,1,6.2364172709355,1,9
54,1GIJ_A,7TW,1,1,6.3130885258716996,2,1
54,1GIJ_A,7TW,1,1,6.2740320537712,2,2
54,1GIJ_A,7TW,1,1,6.2733276466497,2,3
54,1GIJ_A,7TW,1,1,6.265448365041499,2,4
54,1GIJ_A,7TW,1,1,6.2395650726101,2,5
54,1GIJ_A,7TW,1,1,6.2111838286394,2,6
54,1GIJ_A,7TW,1,1,6.2060179465882,2,7
54,1GIJ_A,7TW,1,1,6.196758522861099,2,8
54,1GIJ_A,7TW,1,1,6.161626999759999,2,9
54,1GIJ_A,7TW,1,1,6.3132571112133,3,1
54,1GIJ_A,7TW,1,1,6.2805319047458,3,2
54,1GIJ_A,7TW,1,1,6.2649594059377005,3,3
54,1GIJ_A,7TW,1,1,6.2575872593155,3,4
54,1GIJ_A,7TW,1,1,6.2347748254577,3,5
54,1GIJ_A,7TW,1,1,6.211111081101199,3,6
54,1GIJ_A,7TW,1,1,6.2065257857246,3,7
54,1GIJ_A,7TW,1,1,6.203613023585599,3,8
54,1GIJ_A,7TW,1,1,6.1600258204296,3,9
54,1GIJ_A,7TW,1,1,6.4227270169707,4,1
54,1GIJ_A,7TW,1,1,6.4166167958841,4,2
54,1GIJ_A,7TW,1,1,6.407775681503999,4,3
54,1GIJ_A,7TW,1,1,6.3935763126504,4,4
54,1GIJ_A,7TW,1,1,6.3719887190738005,4,5
54,1GIJ_A,7TW,1,1,6.317173669087099,4,6
54,1GIJ_A,7TW,1,1,6.258815605678899,4,7
54,1GIJ_A,7TW,1,1,6.245127582043899,4,8
54,1GIJ_A,7TW,1,1,6.240851474706999,4,9
54,1GIJ_A,7TW,1,1,6.396512861870099,5,1
54,1GIJ_A,7TW,1,1,6.3726553514603,5,2
54,1GIJ_A,7TW,1,1,6.345685723664399,5,3
54,1GIJ_A,7TW,1,1,6.341220742652499,5,4
54,1GIJ_A,7TW,1,1,6.3032464176886,5,5
54,1GIJ_A,7TW,1,1,6.2716467222864996,5,6
54,1GIJ_A,7TW,1,1,6.2228306816326,5,7
54,1GIJ_A,7TW,1,1,6.2106536033882005,5,8
54,1GIJ_A,7TW,1,1,6.206166940411899,5,9
55,2VTR_A,7TW,1,1,5.931592946618,1,1
55,2VTR_A,7TW,1,1,5.9033893832649,1,2
55,2VTR_A,7TW,1,1,5.8804916005107,1,3
55,2VTR_A,7TW,1,1,5.8532117431193,1,4
55,2VTR_A,7TW,1,1,5.8482378740803,1,5
55,2VTR_A,7TW,1,1,5.791031199264699,1,6
55,2VTR_A,7TW,1,1,5.7091052146336,1,7
55,2VTR_A,7TW,1,1,5.6990487073235,1,8
55,2VTR_A,7TW,1,1,5.6872993711075,1,9
55,2VTR_A,7TW,1,1,6.004336450623,2,1
55,2VTR_A,7TW,1,1,5.9823697234003,2,2
55,2VTR_A,7TW,1,1,5.963794917994,2,3
55,2VTR_A,7TW,1,1,5.9328191952000005,2,4
55,2VTR_A,7TW,1,1,5.7866963320439,2,5
55,2VTR_A,7TW,1,1,5.739021183740699,2,6
55,2VTR_A,7TW,1,1,5.7305091936584995,2,7
55,2VTR_A,7TW,1,1,5.7180939292063995,2,8
55,2VTR_A,7TW,1,1,5.7146180594595,2,9
55,2VTR_A,7TW,1,1,5.9795520949142995,3,1
55,2VTR_A,7TW,1,1,5.9717385633497,3,2
55,2VTR_A,7TW,1,1,5.9491912347826,3,3
55,2VTR_A,7TW,1,1,5.9242718729045,3,4
55,2VTR_A,7TW,1,1,5.9175201928082,3,5
55,2VTR_A,7TW,1,1,5.772315094344799,3,6
55,2VTR_A,7TW,1,1,5.7479011217465,3,7
55,2VTR_A,7TW,1,1,5.737920853386999,3,8
55,2VTR_A,7TW,1,1,5.735015785558099,3,9
55,2VTR_A,7TW,1,1,5.9496249327498,4,1
55,2VTR_A,7TW,1,1,5.9431348738667,4,2
55,2VTR_A,7TW,1,1,5.9401549607182,4,3
55,2VTR_A,7TW,1,1,5.9230127566355995,4,4
55,2VTR_A,7TW,1,1,5.8476824607825,4,5
55,2VTR_A,7TW,1,1,5.792197983812399,4,6
55,2VTR_A,7TW,1,1,5.7433721437321,4,7
55,2VTR_A,7TW,1,1,5.7270710986466,4,8
55,2VTR_A,7TW,1,1,5.712485253912,4,9
55,2VTR_A,7TW,1,1,5.9650498387001,5,1
55,2VTR_A,7TW,1,1,5.947726462587499,5,2
55,2VTR_A,7TW,1,1,5.9162974503084,5,3
55,2VTR_A,7TW,1,1,5.914678087760899,5,4
55,2VTR_A,7TW,1,1,5.8522873403421,5,5
55,2VTR_A,7TW,1,1,5.8063085050223,5,6
55,2VTR_A,7TW,1,1,5.804837087407799,5,7
55,2VTR_A,7TW,1,1,5.7273218715427,5,8
55,2VTR_A,7TW,1,1,5.6858905568645,5,9
56,7S7A_A,8KF,1,1,8.743181949306999,1,1
56,7S7A_A,8KF,1,1,8.431073665869999,1,2
56,7S7A_A,8KF,1,1,8.188741479294,1,3
56,7S7A_A,8KF,1,1,7.9673386963779995,1,4
56,7S7A_A,8KF,1,1,7.961035376713999,1,5
56,7S7A_A,8KF,1,1,7.954271865423999,1,6
56,7S7A_A,8KF,1,1,7.850104916329,1,7
56,7S7A_A,8KF,1,1,7.628885432563999,1,8
56,7S7A_A,8KF,1,1,7.1993229626679,1,9
56,7S7A_A,8KF,1,1,8.745077654211999,2,1
56,7S7A_A,8KF,1,1,8.464329809074,2,2
56,7S7A_A,8KF,1,1,8.216567302632,2,3
56,7S7A_A,8KF,1,1,8.087867900298999,2,4
56,7S7A_A,8KF,1,1,7.984624341765,2,5
56,7S7A_A,8KF,1,1,7.980923224573999,2,6
56,7S7A_A,8KF,1,1,7.880078985179,2,7
56,7S7A_A,8KF,1,1,7.736249077776999,2,8
56,7S7A_A,8KF,1,1,7.593083052174,2,9
56,7S7A_A,8KF,1,1,8.740323758824,3,1
56,7S7A_A,8KF,1,1,8.435423921711001,3,2
56,7S7A_A,8KF,1,1,8.206778365139,3,3
56,7S7A_A,8KF,1,1,7.9791324820880005,3,4
56,7S7A_A,8KF,1,1,7.968487268369,3,5
56,7S7A_A,8KF,1,1,7.962179107671,3,6
56,7S7A_A,8KF,1,1,7.837913138945,3,7
56,7S7A_A,8KF,1,1,7.659439325259,3,8
